title,link,image,description,createdAt,category
"Huawei Matepad 11.5s không Google nhưng có “vũ khí” độc nhất làng Android, cực hợp cho hội thích vẽ vời",https://genk.vn/huawei-matepad-115s-khong-google-nhung-co-vu-khi-doc-nhat-lang-android-cuc-hop-cho-hoi-thich-ve-voi-20240808015501728.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/7/review-huawei-matepad-115s-webuy-genk-dsc00537-17230551827671461181263-42-0-979-1500-crop-1723056825066258492435.jpg,"Không phải chỉ mỗi cây bút hay màn hình phủ nhám, Matepad 11.5s còn được Huawei tạo riêng cho ứng dụng vẽ cực kì chất lượng, dùng “sướng” như Procreate trứ danh trên iPad.",2 tháng trước,Đồ chơi số
"TP-Link ra mắt router hỗ trợ Wi-Fi 7 đầu tiên tại Việt Nam: Băng thông tốc độ cao lên tới 3.6 Gbps, giá gần 2.6 triệu đồng",https://genk.vn/tp-link-ra-mat-router-ho-tro-wi-fi-7-dau-tien-tai-viet-nam-bang-thong-toc-do-cao-len-toi-36-gbps-gia-gan-26-trieu-dong-20240807152021417.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/7/imgp1555-enhanced-nr-1723018665418302959959-85-0-1335-2000-crop-1723018670253658964623.jpg,"Ngoài ra tại sự kiện, TP-Link cũng đồng thời giới thiệu hàng loạt các sản phẩm mới bao gồm các giải pháp mạng dành cho doanh nghiệp, camera an ninh cũng như thiết bị nhà thông minh hấp dẫn.",2 tháng trước,Đồ chơi số
Cách lựa chọn máy tính bảng ưng ý cho mùa tựu trường 2024 tại Thế Giới Di Động,https://genk.vn/cach-lua-chon-may-tinh-bang-ung-y-cho-mua-tuu-truong-2024-tai-the-gioi-di-dong-2024080711405408.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/7/avatar1723006739931-17230067406791823724296.png,"Mùa tựu trường đang đến gần, cùng với đó, nhu cầu sở hữu một chiếc máy tính bảng ""cân"" mọi tác vụ giải trí và học tập của học sinh, sinh viên ngày càng gia tăng.",2 tháng trước,Đồ chơi số
Tiện ích chặn quảng cáo phổ biến nhất trên trình duyệt Chrome sắp bị Google vô hiệu hoá,https://genk.vn/tien-ich-chan-quang-cao-pho-bien-nhat-tren-trinh-duyet-chrome-sap-bi-google-vo-hieu-hoa-20240807131455662.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/7/google-chrome-logo-4-1723011108300558373646-0-185-800-1465-crop-17230111142241450242515.jpg,Người dùng được khuyến cáo sử dụng các giải pháp khác thay thế.,2 tháng trước,Đồ chơi số
Chuyên gia âm thanh 'mách' bạn trọn bộ tai nghe chuẩn Hi-fi mà chưa tới 500.000 Đồng,https://genk.vn/chuyen-gia-am-thanh-mach-ban-tron-bo-tai-nghe-chuan-hi-fi-ma-chua-toi-500000-dong-20240806170458855.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/collage-17229382617221812787624-0-66-1200-1986-crop-1722938584949582296949.png,Cùng WeBuy ‘đi săn’ những cặp tai nghe nằm ở tầm giá ‘siêu rẻ’ nhưng vẫn được những chuyên gia âm thanh đánh giá cao!,2 tháng trước,Đồ chơi số
2 tuần dùng thử - 4 nhận xét về những tính năng theo dõi sức khỏe của Galaxy Watch Ultra,https://genk.vn/2-tuan-dung-thu-4-nhan-xet-ve-nhung-tinh-nang-theo-doi-suc-khoe-cua-galaxy-watch-ultra-20240807055010894.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/154449-17229832085782045658169-58-0-1658-2560-crop-1722984519949255918509.jpg,"Sau nửa tháng trải nghiệm, đây là những đánh giá của 1 chàng trai Hà Nội về khả năng theo dõi, hỗ trợ cải thiện sức khỏe của Galaxy Watch Ultra mới từ Samsung.",2 tháng trước,Đồ chơi số
"Google chính thức khai tử Chromecast và thay thế bằng thiết bị này: Thiết kế hoàn toàn mới, cấu hình mạnh hơn, giá 99 USD",https://genk.vn/google-chinh-thuc-khai-tu-chromecast-va-thay-the-bang-thiet-bi-nay-thiet-ke-hoan-toan-moi-cau-hinh-manh-hon-gia-99-usd-20240806233023795.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/google-tv-streamer-hero-1722961610387-17229616110641057297511-0-208-1120-2000-crop-17229617764501806532563.jpg,Google TV Streamer là sản phẩm kế nhiệm cho dòng sản phẩm Chromecast đình đám của Google.,2 tháng trước,Đồ chơi số
"Đây là Xiaomi Band 9: Thiết kế viền mới cao cấp hơn, màn hình AMOLED siêu sáng, nhiều tính năng sức khoẻ, pin tới 21 ngày, giá chỉ 870.000 đồng",https://genk.vn/day-la-xiaomi-band-9-thiet-ke-vien-moi-cao-cap-hon-man-hinh-amoled-sieu-sang-nhieu-tinh-nang-suc-khoe-pin-toi-21-ngay-gia-chi-870000-dong-20240806155027732.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/8323d8cdly1hrtp81a3v0j23344mox6r-17229336230841909058332-1350-0-2600-2000-crop-17229341773261327942201.jpg,"Xiaomi Band 9 mang tới khá nhiều nâng cấp về mặt ngoại hình và tính năng, trong khi mức giá không thay đổi.",2 tháng trước,Đồ chơi số
"Đang kiếm bộn tiền nhờ cơn sốt trí tuệ nhân tạo, vì sao Nvidia bỗng nhiên rơi vào cảnh vất vả giữ lời hứa ""mỗi năm một chip AI""?",https://genk.vn/dang-kiem-bon-tien-nho-con-sot-tri-tue-nhan-tao-vi-sao-nvidia-bong-nhien-roi-vao-canh-vat-va-giu-loi-hua-moi-nam-mot-chip-ai-20240806130923514.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/65f94f634af076d3cf918cc7-1722924459870963329272-0-0-625-1000-crop-1722924475157760134273.png,Vị thế độc tôn của Nvidia trong lĩnh vực sản xuất chip AI đang bị lung lay khi thông tin về việc trì hoãn ra mắt dòng chip Blackwell thế hệ mới được công bố.,2 tháng trước,Đồ chơi số
Đứng top 1 thị trường thì làm gì để tốt hơn nữa? Đây là cách Samsung nâng tầm các mẫu TV để 'chiều tới bến' khách Việt,https://genk.vn/dung-top-1-thi-truong-thi-lam-gi-de-tot-hon-nua-day-la-cach-samsung-nang-tam-cac-mau-tv-de-chieu-toi-ben-khach-viet-2024080612022185.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/avatar1722920398203-17229204002091142455476.jpg,AI chính là câu trả lời cho bài toán nâng tầm trải nghiệm trên các mẫu TV thế hệ mới từ Samsung.,2 tháng trước,Đồ chơi số
"Máy chơi game cầm tay ROG Ally X lên kệ tại Việt Nam: Giá 24,99 triệu đồng kèm quà 3 triệu",https://genk.vn/may-choi-game-cam-tay-rog-ally-x-len-ke-tai-viet-nam-gia-2499-trieu-dong-kem-qua-3-trieu-20240806102304959.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/6/rog-ally-x-20jpg-1722914486027477513754-266-345-1314-2023-crop-1722914542401882438838.jpg,ASUS mở bán mẫu máy chơi game cầm tay ROG Ally X tại thị trường Việt Nam với giá hấp dẫn kèm nhiều quà tặng.,2 tháng trước,Đồ chơi số
TV xách tay Skyworth: Mang thế giới giải trí bên bạn mọi lúc mọi nơi!,https://genk.vn/tv-xach-tay-skyworth-mang-the-gioi-giai-tri-ben-ban-moi-luc-moi-noi-20240805204143115.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/avatar1722865326284-1722865326774590430133.png,"Skyworth P6300 là chiếc TV xách tay nhỏ gọn, tiện lợi được trang bị nhiều tính năng hiện đại, mang đến cho người dùng những trải nghiệm giải trí tuyệt vời mọi lúc mọi nơi.",2 tháng trước,Đồ chơi số
"Sony ra mắt chó Aibo phiên bản giới hạn, giá gần 50 triệu đồng",https://genk.vn/sony-ra-mat-cho-aibo-phien-ban-gioi-han-gia-gan-50-trieu-dong-20240805150132351.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/csm2024-08-04-sony-aibo-kinako-edition-218ba7547d1-1722844274170-17228442743741788338503-105-0-566-738-crop-17228442870961778322085.jpg,Phiên bản đặc biệt của Aibo được phát hành để kỷ niệm 6 năm ra mắt thế hệ Aibo mới nhất.,2 tháng trước,Đồ chơi số
"Apple Watch SE 3 sẽ dùng vỏ... nhựa, dành cho trẻ em?",https://genk.vn/apple-watch-se-3-se-dung-vo-nhua-danh-cho-tre-em-20240805141551296.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/gps-ltec3qujvofyvsmog-1722841824233-1722841825465308171313-0-91-630-1099-crop-1722842125846835669733.png,Một thay đổi đáng chú ý của series Watch SE.,2 tháng trước,Đồ chơi số
"Xiaomi ra mắt màn hình 27 inch 4K: Công nghệ IPS, hỗ trợ xoay dọc, giá 4.2 triệu đồng",https://genk.vn/xiaomi-ra-mat-man-hinh-27-inch-4k-cong-nghe-ips-ho-tro-xoay-doc-gia-42-trieu-dong-20240805135123084.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/0dc72d0c-0e69-4240-9acf-85c76e9257ea-1722840266312775870630-99-0-678-926-crop-1722840296639570861589.jpeg,Một mẫu màn hình 4K giá rẻ với nhiều thông số hấp dẫn.,2 tháng trước,Đồ chơi số
"Hãng lắp ráp PC hé lộ tỷ lệ chip Intel đời 13 và 14 dính lỗi thiếu ổn định: Không cao như nhiều người nghĩ, thấp hơn cả tỷ lệ hỏng của 2 dòng chip AMD?",https://genk.vn/hang-lap-rap-pc-he-lo-du-lieu-ve-ty-le-chip-intel-doi-13-va-14-dinh-loi-thieu-on-dinh-khong-cao-nhu-nhieu-nguoi-nghi-thap-hon-ty-le-hong-cua-2-dong-chip-tu-amd-2024080511560756.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/2407-cpu-intel-thieu-on-dinh-2-17228335084691861012825-0-0-750-1200-crop-17228335113512043437746.png,"Một thông tin thú vị khác mà Puget tiết lộ là các bộ vi xử lý Intel Core thế hệ 11 có tỷ lệ hỏng hóc cao nhất trong tất cả các bộ vi xử lý gần đây, với tỷ lệ được ghi nhận là hơn 7%.",2 tháng trước,Đồ chơi số
Laptop MSI Stealth 18 & Stealth 16 phiên bản giới hạn chính thức có mặt tại Việt Nam,https://genk.vn/laptop-msi-stealth-18-stealth-16-phien-ban-gioi-han-chinh-thuc-co-mat-tai-viet-nam-20240805104253346.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/avatar1722829463651-17228294645491594833094.jpg,Hãng laptop hàng đầu thế giới MSI mới đây đã cho ra mắt bộ đôi sản phẩm phiên bản giới hạn mới – chiếc MSI Stealth 18 Mercedes-AMG Motorsport & Stealth 16 Mercedes-AMG Motorsport (mẫu cập nhật 2024).,2 tháng trước,Đồ chơi số
"Huawei ra mắt củ sạc 100W: Thiết kế cổng sạc ""Fusion"", công nghệ GaN",https://genk.vn/huawei-ra-mat-cu-sac-100w-thiet-ke-cong-sac-fusion-cong-nghe-gan-20240805094717381.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/5/huawei-100w-all-in-one-multi-port-charger-1722825852528503749348-14-0-577-900-crop-1722826005546697479506.jpeg,Bộ sạc này hiện đã được Huawei mở bán tại Trung Quốc.,2 tháng trước,Đồ chơi số
"Casio WS-B1000 ra mắt: ""Smartwatch cơ bản"" với thiết kế thể thao, pin 2 năm, giá hơn 1 triệu đồng",https://genk.vn/casio-ws-b1000-ra-mat-smartwatch-co-ban-voi-thiet-ke-the-thao-pin-2-nam-gia-hon-1-trieu-dong-20240804110801692.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/4/casio-ws-b1000-17227437965531805041836-263-0-1576-2101-crop-1722743866716319735480.png,Một mẫu đồng hồ kết hợp giữa đồng hồ truyền thống và một vài tính năng thông minh.,2 tháng trước,Đồ chơi số
"Đi cà phê chụp ảnh với 'người thương' bị lỗi, cánh 'mày râu' tìm ra cách sửa bằng AI",https://genk.vn/di-ca-phe-chup-anh-voi-nguoi-thuong-bi-loi-canh-may-rau-tim-ra-cach-sua-bang-ai-20240803145850185.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/3/mdc03059-17226711593811958828961-47-0-985-1500-crop-17226711685301448465621.jpg,"Chụp ảnh cho ai không biết, nhưng chụp ảnh cho các bạn nữ mà bị hỏng mà không sửa thì 'biết mặt' ngay!",2 tháng trước,Đồ chơi số
"Xiaomi ra mắt balo siêu nhẹ: Nhẹ hơn cả chai nước, chất liệu chống nước, thiết kế thoáng khí, giá 700.000 đồng",https://genk.vn/xiaomi-ra-mat-balo-sieu-nhe-nhe-hon-ca-chai-nuoc-chat-lieu-chong-nuoc-thiet-ke-thoang-khi-gia-700000-dong-20240803130448208.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/3/830906ad-ea90-4fae-bf76-d608a0935018-1722664726139844796214-149-0-601-723-crop-17226647583321933923449.jpeg,"Một chiếc balo với thiết kế đơn giản, phù hợp cho người dùng văn phòng và cả những chuyến dã ngoại.",2 tháng trước,Đồ chơi số
"Chưa đến 10 triệu đã sở hữu mẫu ThinkPad này: Nhẹ chỉ 1.2Kg, RAM 16GB, đủ cổng kết nối, thiết kế bền bỉ",https://genk.vn/chua-den-10-trieu-da-so-huu-mau-thinkpad-nay-nhe-chi-12kg-ram-16gb-du-cong-ket-noi-thiet-ke-ben-bi-20240730153416331.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/7/30/dscf6819-17223283143751439568797-27-21-1239-1961-crop-1722328400026250477460.jpg,"ThinkPad T14s là một mẫu laptop giá rẻ với nhiều đặc tính hấp dẫn, phù hợp cho những người dùng với nhu cầu cơ bản.",2 tháng trước,Đồ chơi số
"Cận cảnh JBL Live Beam 3: Ngoại hình sáng, chất âm ổn, chống ồn chủ động khá, quan trọng là sở hữu thứ cả Apple lẫn Samsung chưa làm được",https://genk.vn/can-canh-jbl-live-beam-3-ngoai-hinh-sang-chat-am-on-chong-on-chu-dong-kha-quan-trong-la-so-huu-thu-ca-apple-lan-samsung-chua-lam-duoc-20240802190301769.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/2/r0003766-1722600002394299101086-0-97-1201-2019-crop-1722600050438743576586.jpg,"Với mức giá xấp xỉ 4 triệu đồng, JBL Live Beam 3 trở thành một lựa chọn cực kỳ hợp lý cho nhu cầu giải trí đa dạng cùng với đó là trải nghiệm thú vị không thể tìm thấy trên các đối thủ trong cùng phân khúc.",2 tháng trước,Đồ chơi số
"Những ý tưởng độ VinFast VF 3 cực ngầu, dự báo các cửa hàng xe kiếm bội tiền",https://genk.vn/nhung-y-tuong-do-vinfast-vf-3-cuc-ngau-du-bao-cac-cua-hang-xe-kiem-boi-tien-2024080218034484.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/2/avatar1722596579976-1722596580214911731193.jpg,"Dù xe điện VinFast VF 3 chưa được giao tới tay người mua, nhưng nhiều cửa hàng đã tung bản demo độ xe cực ngầu.",2 tháng trước,Đồ chơi số
"Hơn một thập kỷ trôi qua kể từ khi Surface ra đời, tại sao laptop cảm ứng vẫn chưa thể thay thế laptop truyền thống?",https://genk.vn/hon-mot-thap-ky-troi-qua-ke-tu-khi-surface-ra-doi-tai-sao-laptop-cam-ung-van-chua-the-thay-the-laptop-truyen-thong-20240802121804873.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/2/photo-1722575756964-17225757571611302889995-3-0-1098-1752-crop-1722575826545906027412.jpg,Windows 8 và Surface đã khởi động cuộc chạy đua kéo dài hơn mười năm của các nhà sản xuất trên toàn thị trường để tìm ra kiểu dáng thay thế laptop truyền thống.,2 tháng trước,Đồ chơi số
Intel xác nhận nâng thời gian bảo hành cho CPU Core thế hệ 13 và 14 lên 5 năm,https://genk.vn/intel-xac-nhan-nang-thoi-gian-bao-hanh-cho-cpu-core-the-he-13-va-14-len-5-nam-20240802105807494.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/2/cpu-intel-gen-14-1-17225696666991331054958-0-41-450-761-crop-17225696812501751781227.jpg,Động thái của Intel trước các vấn đề thiếu ổn định trên các dòng chip này.,2 tháng trước,Đồ chơi số
"Huawei MateBook GT 14 ra mắt: Chip Intel Core Ultra 9, RAM 32GB, màn hình OLED 2.8K, logo phát sáng như MacBook",https://genk.vn/huawei-matebook-gt-14-ra-mat-chip-intel-core-ultra-9-ram-32gb-man-hinh-oled-28k-logo-phat-sang-nhu-macbook-20240802090716342.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/2/9fa1c480-43aa-42ef-963d-bb6818826af0-1722563450458-1722563451439886458320-653-0-1107-726-crop-1722563620112672682259.png,Máy cũng hỗ trợ GPU rời mang tên Hi GT Cube.,2 tháng trước,Đồ chơi số
"Logitech tạo ra 'chuột PC bền vĩnh cửu', nhưng sẽ bắt người dùng trả phí hàng tháng để dùng",https://genk.vn/logitech-tao-ra-chuot-pc-ben-vinh-cuu-nhung-se-bat-nguoi-dung-tra-phi-hang-thang-de-dung-20240801123023967.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/8/1/logitech-1722488892426297649034-0-0-559-894-crop-17224901140911906946266.png,"Con chuột cầm trên tay rồi mà cũng phải trả thêm phí để sử dụng, lạ thật!",2 tháng trước,Đồ chơi số
Đánh giá ASUS Azoth Extreme: Bàn phím cơ gaming giá tận 15 triệu Đồng có gì hay?,https://genk.vn/danh-gia-asus-azoth-extreme-ban-phim-co-gaming-gia-toi-15-trieu-dong-co-gi-hay-20240731155104862.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/7/31/asus-azoth-extreme-minh-duc-19-172241376863044213469-53-0-991-1500-crop-17224137742712085458022.jpg,"Là bộ bàn phím cơ đầu bảng của một thương hiệu lớn, Azoth Extreme gây ấn tượng với vẻ ngoài và những tính năng phụ trợ, nhưng liệu nhiêu đó đã đủ cho mức giá khá cao của nó?",2 tháng trước,Đồ chơi số
Acer Back To School 2024: Tốt nghiệp rồi - nhận quà thôi,https://genk.vn/acer-back-to-school-2024-tot-nghiep-roi-nhan-qua-thoi-20240731164552006.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/7/31/avatar1722419163111-17224191640062036786867.png,"Chào đón mùa tựu trường năm 2024, Acer mang đến chương trình ""Back To School 2024: Tốt Nghiệp Rồi - Nhận Quà Thôi"" dành cho các bạn học sinh - sinh viên và người dùng có nhu cầu tìm kiếm thiết bị học tập, làm việc và gaming.",2 tháng trước,Đồ chơi số
